category,爱情,爱在暹罗 /暹罗之恋 / 爱在暹罗广场,2007-11-22 / 维特韦西特·希安旺库 / 马里奥·毛瑞尔 / 赖拉·邦雅淑 / 坎雅·拉坦娜佩琦 / Chanidapa Pongsilpipat / 泰国 / 楚克‧萨克瑞科 / 150分钟 / 170分钟(导演剪辑版) / 爱在暹罗 / 剧情 / 爱情 / 同性 / Chukiat Sakveerakul / 泰语,8.3
category,爱情,史密斯夫妇 /史密斯行动 / 史密夫决战史密妻,2005-06-10(美国) / 布拉德·皮特 / 安吉丽娜·朱莉 / 文斯·沃恩 / 亚当·布罗迪 / 克里斯·韦兹 / 凯丽·华盛顿 / 米歇尔·莫娜汉 / 美国 / 道格·里曼 / 120分钟 / 史密斯夫妇 / 喜剧 / 动作 / 爱情 / 西蒙·金伯格 Simon Kinberg / 英语 / 西班牙语...,7.3
category,爱情,曾经 /一奏倾情(港) / 曾经。爱是唯一(台),2007-03-23(爱尔兰) / 格伦·汉塞德 / 玛可塔·伊尔格洛娃 / George Hendrick / 爱尔兰 / www.foxsearchlight.com/once / 约翰·卡尼 / 85 分钟 / 曾经 / 剧情 / 音乐 / 爱情 / 约翰·卡尼 John Carney / 英语 / 捷克语,8.4
category,爱情,恋空 /戀空 / Sky of Love,2007-11-03 / 新垣结衣 / 三浦春马 / 小出惠介 / 香里奈 / 日本 / Japan: 129 分钟 / Singapore: 120 分钟 / 恋空 / 剧情 / 爱情 / 渡边睦月 / 日语,6.9
category,爱情,泰坦尼克号 3D版 /泰坦尼克号 / 铁达尼号 3D版,2012-04-04(美国) / 2012-04-10(中国大陆) / 莱昂纳多·迪卡普里奥 / 凯特·温丝莱特 / 比利·赞恩 / 凯西·贝茨 / 弗兰西丝·费舍 / 格劳瑞亚·斯图尔特 / 苏茜·爱米斯 / 比尔·帕克斯顿 / 伯纳德·希尔 / 维克多·加博 / 伊万·斯图尔特 / 詹姆斯·卡梅隆...,9.4
category,爱情,西游记第一百零一回之月光宝盒 /大话西游之月光宝盒 / 西游记101回月光宝盒,1995-01-21(香港) / 周星驰 / 吴孟达 / 朱茵 / 罗家英 / 蓝洁瑛 / 莫文蔚 / 刘镇伟 / 蔡少芬 / 香港 / 中国大陆 / 刘镇伟 / 87分钟 / 115分钟(德国) / 动作 / 冒险 / 喜剧 / 奇幻 / 爱情 / 刘镇伟 Jeffrey Lau / 粤语 / 汉语普通话,8.8
category,爱情,魂断蓝桥 /滑铁卢桥 / 魂断蓝桥,1940-05-17 / 费雯·丽 / 罗伯特·泰勒 / 露塞尔·沃特森 / 弗吉尼亚·菲尔德 / Maria Ouspenskaya / 美国 / 茂文·勒鲁瓦 / 108 分钟 / 魂断蓝桥 / 剧情 / 战争 / 爱情 / George Froeschel / Hans Rameau / Robert E. Sherwood / S.N. Behrman / 英语,8.7
category,爱情,飞屋环游记 /冲天救兵(港) / 天外奇迹(台),2009-05-29(美国) / 克里斯托弗·普卢默 / 约翰·拉岑贝格 / 爱德华·阿斯纳 / 乔丹·长井 / 美国 / 彼特·道格特 / 96分钟 / 飞屋环游记 / 剧情 / 喜剧 / 动画 / 奇幻 / 冒险 / 鲍勃·彼德森 Bob Peterson / 英语,8.8
category,爱情,全城热恋 /全城热恋热辣辣 / 热辣辣,2010-02-11(中国大陆) / 张学友 / 刘若英 / 谢霆锋 / 徐熙媛 / 吴彦祖 / 徐若瑄 / 井柏然 / 杨颖 / 段奕宏 / 付辛博 / 诗雅 / 刘家辉 / 余文乐 / 张曼玉 / 蔡卓妍 / 吕燕 / 中国大陆 / 美国 / 英国 / 夏永康 / 陈国辉 / 93分钟 / 喜剧 / 爱情 / 陈国辉...,6.3
category,爱情,倩女幽魂 /倩女幽魂(87版) / A Chinese Ghost Story,1987-07-18(香港) / 2011-04-30(中国大陆) / 张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶 / 香港 / 程小东 / 98分钟(香港) / 92分钟(美国) / 动作 / 爱情 / 奇幻 / 惊悚 / 恐怖 / 鬼怪 / 阮继志 Kai-Chi Yun / 粤语,8.4
category,爱情,暮光之城2：新月 /暮色2：新月 / 吸血新世纪2：新月传奇(港),2009-11-20(美国) / 克里斯汀·斯图尔特 / 罗伯特·帕丁森 / 泰勒·洛特纳 / 达科塔·范宁 / 安娜·肯德里克 / 美国 / www.newmoonthemovie.com / 克里斯·韦兹 / 130分钟 / 暮光之城2：新月 / 剧情 / 爱情 / 惊悚 / 奇幻 / Melissa Rosenberg / 英语,6.1
category,爱情,秒速五厘米 /秒速5cm / 秒速5公分,2007-03-03(日本) / 水桥研二 / 尾上绫华 / 花村怜美 / 日本 / 5cm.yahoo.co.jp / 新海诚 / 63分钟 / 秒速五厘米 / 动画 / 剧情 / 爱情 / 新海诚 Makoto Shinkai / 日语,8.5
category,爱情,暖暖内含光 /无痛失恋(港) / 王牌冤家(台),2004-03-19(美国) / 金·凯瑞 / 凯特·温丝莱特 / 克斯汀·邓斯特 / 伊利亚·伍德 / 马克·鲁弗洛 / 汤姆·威尔金森 / 大卫·克罗斯 / 美国 / 米歇尔·冈瑞 / 108分钟 / 暖暖内含光 / 剧情 / 爱情 / 科幻 / 查理·考夫曼 Charlie Kaufman / 英语,8.4
category,爱情,西雅图夜未眠 /缘份的天空 / 西雅图不眠夜,1993-06-25 / 汤姆·汉克斯 / 梅格·瑞恩 / 比尔·普尔曼 / 丽塔·威尔逊 / 维克多·加博 / 美国 / 诺拉·艾芙隆 / 105 分钟 / 西雅图夜未眠 / 喜剧 / 爱情 / 剧情 / Nora Ephron / 英语,7.8
category,爱情,爱情与灵药 /爱情药不药(台) / 爱情恋上瘾(港),2010-11-24(美国) / 安妮·海瑟薇 / 杰克·吉伦哈尔 / 朱迪·格雷尔 / 美国 / 爱德华·兹威克 / 113分钟 / 爱情与灵药 / 喜剧 / 爱情 / Charles Randolph / 英语,6.9
category,爱情,贫民窟的百万富翁 /贫民百万富翁(台) / 一百万零一夜(港),2009-01-09(英国) / 戴夫·帕特尔 / 芙蕾达·平托 / 亚尼·卡普 / 沙鲁巴·舒克拉 / 英国 / 丹尼·鲍尔 / 洛芙琳·坦丹 / 120 分钟 / 贫民窟的百万富翁 / 剧情 / 爱情 / 西蒙·比尤弗伊 Simon Beaufoy / 维卡斯·史瓦卢普 Vikas Swarup / 英语 / 北印度语...,8.4
category,爱情,建筑学概论 /初恋筑迹101(港) / Architecture 101,2012-03-22(韩国) / 李济勋 / 严泰雄 / 韩佳人 / 裴秀智 / 高俊熙 / 韩国 / 李勇周 / 118分钟 / 建筑学概论 / 爱情 / 李勇周 Yong-Joo Lee / 韩语,7.3
category,爱情,超凡蜘蛛侠 /蜘蛛侠：惊世现新(港) / 蜘蛛人：惊奇再起(台),2012-07-03(美国) / 2012-08-27(中国大陆) / 安德鲁·加菲尔德 / 艾玛·斯通 / 瑞斯·伊凡斯 / 马丁·辛 / 莎莉·菲尔德 / C·托马斯·豪威尔 / 丹尼斯·利瑞 / 朱丽安妮·尼科尔森 / 坎贝尔·斯科特 / 安妮·帕里西 / 伊尔凡·可汗 / 迈尔斯·艾略特...,7.1
category,爱情,午夜巴塞罗那 /情遇巴塞隆纳 / 情迷巴塞罗那,2008-09-19(西班牙) / 丽贝卡·豪尔 / 斯嘉丽·约翰逊 / 哈维尔·巴登 / 佩妮洛普·克鲁兹 / 克里斯·梅西纳 / 派翠西娅·克拉克森 / Julio Perillán / 西班牙 / 美国 / 伍迪·艾伦 / 96 分钟 / 午夜巴塞罗那 / 剧情 / 爱情 / 伍迪·艾伦 Woody Allen /...,7.7
category,爱情,青蛇 /Green Snake / 青蛇,1993-11-04(香港) / 张曼玉 / 王祖贤 / 赵文卓 / 吴兴国 / 马精武 / 田丰 / 刘洵 / 香港 / 徐克 / 99分钟 / 青蛇 / 剧情 / 奇幻 / 古装 / 李碧华 Lilian Lee Pik-Wah / 徐克 Hark Tsui / 粤语,8.2
category,爱情,成为简·奥斯汀 /珍爱来临 / 成为简,2007-03-09(英国) / 安妮·海瑟薇 / 詹姆斯·麦卡沃伊 / 朱丽·沃特斯 / 詹姆斯·克伦威尔 / 玛吉·史密斯 / 劳伦斯·福克斯 / 英国 / 朱里安·杰拉德 / 120 分钟 / 成为简·奥斯汀 / 传记 / 剧情 / 爱情 / Sarah Williams / Kevin Hood / 简·奥斯汀 Jane...,8.0
category,爱情,黑暗面 /镜中人 / The Hidden Face,2011-09-16(西班牙) / 奎姆·古铁雷兹 / 克拉拉·拉戈 / 玛蒂娜·加西亚 / 哥伦比亚 / 西班牙 / www.lacaraoculta.es / 安德雷斯·拜兹 / 95分钟 / 黑暗面 / 剧情 / 悬疑 / 惊悚 / 安德雷斯·拜兹 Andrés Baiz / 哈特姆·科莱切 Hatem Khraiche / 西班牙语,7.9
category,爱情,非诚勿扰2 /不省心 / If You Are The One 2,2010-12-22(中国大陆) / 葛优 / 舒淇 / 孙红雷 / 姚晨 / 安以轩 / 邵兵 / 廖凡 / 邬逸聪 / 关晓彤 / 窦文涛 / 赵宝刚  / 乐嘉 / 张馨予 / 张涵予 / 李晨 / 中国大陆 / 香港 / 冯小刚 / 120分钟 / 喜剧 / 爱情 / 王朔 Shuo Wang / 冯小刚 Xiaogang Feng / 汉语普通话...,6.3
category,爱情,海角七号 /Cape No. 7,2008-08-22 / 范逸臣 / 田中千绘 / 中孝介 / 林宗仁 / 马念先 / 民雄 / 林晓培 / 马如龙 / 台湾 / Taiwan: 129 分钟 / 海角七号 / 喜剧 / 剧情 / 爱情 / 魏德圣 / 汉语普通话 / 闽南语 / 日语 / 英语,7.4
category,爱情,人鬼情未了 /第六感生死恋 / 幽灵,1990-07-13 / 帕特里克·斯威兹 / 黛米·摩尔 / 托尼·戈德温 / 乌比·戈德堡 / 美国 / 杰瑞·扎克 / 127 分钟 / 人鬼情未了 / 剧情 / 奇幻 / 悬疑 / 爱情 / 惊悚 / Bruce Joel Rubin / 英语,8.1
category,爱情,第一次 /First Time,2012-06-08(中国大陆) / 杨颖 / 赵又廷 / 江珊 / 赵树海 / 田原 / 赵英俊 / 袁咏琳 / 白百何 / 黄轩 / 中国大陆 / 韩延 / 107分钟 / 爱情 / 韩延 Yan Han / 汉语普通话,5.9
category,爱情,附注：我爱你 /P.S. 我爱你 / 留给最爱的情书,2007-12-21(美国) / 希拉里·斯万克 / 杰拉德·巴特勒 / 凯西·贝茨 / 莉莎·库卓 / 吉娜·格申 / 杰弗里·迪恩·摩根 / 小哈里·康尼克 / 美国 / 理查德·拉·格拉文斯 / 126 分钟 / 附注：我爱你 / 剧情 / 爱情 / 理查德·拉·格拉文斯 Richard LaGravenese...,8.0
category,爱情,暮光之城3：月蚀 /暮色3：月食 / 吸血新世纪3：月蚀传奇(港),2010-06-30(美国) / 克里斯汀·斯图尔特 / 罗伯特·帕丁森 / 泰勒·洛特纳 / 比利·伯克 / 阿什丽·格林尼 / 杰克逊·拉斯波恩 / 妮基·瑞德 / 凯南·鲁兹 / 伊莉莎白·里瑟 / 彼得·费辛利 / 吉尔·伯明翰 / 克里斯蒂·瑟拉图斯 / 安娜·肯德里克...,6.0
category,爱情,万有引力 /The Law of Attraction,2011-04-08(中国大陆) / 文章 / 白百何 / 郭涛 / 张静初 / 戴立忍 / 莫文蔚 / 段博文 / 黄幻 / 中国大陆 / 香港 / www.yinliren.com/ / 赵天宇 / 97分钟 / 万有引力 / 剧情 / 喜剧 / 爱情 / 悬疑 / 赵天宇 Tianyu Zhao / 阿美 / 汉语普通话,6.5
category,爱情,冷山 /乱世情天 / 冷峰,2003-12-25(美国) / 裘德·洛 / 妮可·基德曼 / 芮妮·齐薇格 / 菲利普·塞默·霍夫曼 / 娜塔丽·波曼 / 吉奥瓦尼·瑞比西 / 唐纳德·萨瑟兰 / 杰克·怀特 / 美国 / 安东尼·明格拉 / 154 分钟 / 冷山 / 剧情 / 爱情 / 战争 / Anthony Minghella / Charles...,7.8
category,爱情,朗读者 /为爱朗读(港) / 生死朗读,2008-12-12(美国-limited) / 凯特·温丝莱特 / 大卫·克劳斯 / 拉尔夫·费因斯 / 美国 / 德国 / 史蒂芬·戴德利 / 124 分钟 / 朗读者 / 剧情 / 爱情 / 戴维·黑尔 David Hare / 本哈德·施林克 Bernhard Schlink / 英语 / 德语 / 希腊语 / 拉丁语,8.4
category,爱情,给朱丽叶的信 /茱丽叶爱情信箱(港) / 致茱莉亚的信,2010-05-14 / 阿曼达·塞弗里德 / 盖尔·加西亚·贝纳尔 / 克里斯托弗·艾甘 / 瓦妮莎·雷德格瑞夫 / 马西娅·德波尼斯 / 美国 / 106分钟（美国） / 给朱丽叶的信 / Jose Rivera / Tim Sullivan / 英语,7.4
category,爱情,不再让你孤单 /美丽人生 / A Beautiful Life,2011-05-13(中国大陆) / 刘烨 / 舒淇 / 田亮 / 冯丹滢 / 香港 / 中国大陆 / www.mediaasia.com/abeautifullife / 刘伟强 / 124分钟 / 不再让你孤单 / 剧情 / 爱情 / 邓洁明 / 汉语普通话 / 粤语,6.7
category,爱情,当哈利遇到莎莉 /90男欢女爱 / 当哈利遇到萨莉,1989-07-21 / 梅格·瑞恩 / 比利·克里斯托 / 凯丽·费雪 / 布鲁诺·柯比 / 美国 / 罗伯·莱纳 / 96 分钟 / Turkey: 89 分钟(TV version) / 当哈利遇到莎莉 / 喜剧 / 剧情 / 爱情 / 诺拉·艾芙隆 Nora Ephron / 英语,8.1
category,爱情,卡萨布兰卡 /北非谍影 / 卡萨布兰卡,1942-11-26 / 亨弗莱·鲍嘉 / 英格丽·褒曼 / 保罗·亨雷德 / 克劳德·雷恩斯 / 美国 / 迈克尔·柯蒂斯 / 102 分钟 / 卡萨布兰卡 / 剧情 / 爱情 / 战争 / Julius J. Epstein / Philip G. Epstein / Howard Koch / Casey Robinson / 英语 / 法语 / 德语,8.6
category,爱情,我的机器人女友 /我的女友是机器人 / 我的机械人女友,2008-05-31(日本) / 绫濑遥 / 小出惠介 / 桐谷健太 / 日本 / cyborg.gyao.jp / 郭在容 / 115 分钟 / 103 分钟(韩国) / 120 分钟(日本) / 我的机器人女友 / 科幻 / 动作 / 喜剧 / 爱情 / 郭在容 Jae-young Kwak / 日语,7.1
category,爱情,BJ单身日记 /布雷吉特·琼斯的日记 / BJ单身日记,2001-04-04(英国) / 芮妮·齐薇格 / 柯林·菲尔斯 / 休·格兰特 / 吉姆·布劳德本特 / 英国 / 法国 / 沙朗·马奎尔 / 97 分钟 / BJ单身日记 / 喜剧 / 剧情 / 爱情 / Richard Curtis / Andrew Davies / 英语,7.5
category,爱情,逆世界 /颠倒世界(台) / 逆天奇缘(港),2012-08-23(俄罗斯) / 2012-12-10(美国) / 2013-04(中国大陆) / 克斯汀·邓斯特 / 吉姆·斯特吉斯 / 斯黛拉·麦薇 / 尼尔·纳皮尔 / Agnieshka Wnorowska / 加拿大 / 法国 / 朱安·索兰纳 / 100分钟 / 逆世界 / 爱情 / 科幻 / 朱安·索兰纳 Juan Diego Solanas / 英语...,6.3
category,爱情,珍珠港 /Tennessee,2001-05-25(美国) / 本·阿弗莱克 / 乔什·哈奈特 / 凯特·贝金赛尔 / 小库珀·古丁 / 强·沃特 / 亚历克·鲍德温 / 詹妮弗·加纳 / 迈克尔·珊农 / 杰米·金 / 美国 / 迈克尔·贝 / 183分钟 / 184分钟(导演剪辑版) / 珍珠港 / 动作 / 剧情 / 爱情 /...,7.5
category,爱情,爱疯了 /疯一样的男子(台) / 爱是痴狂,2011-10-28(美国) / 安东·尤金 / 菲丽希缇·琼斯 / 詹妮弗·劳伦斯 / 查理·比尤利 / 阿莉克丝·金斯顿 / Finola Hughes / 克里斯·梅西纳 / Ben York Jones / 杰米·托马斯·金 / 美国 / 德雷克·多雷穆斯 / 90分钟 / 爱疯了 / 剧情 / 爱情 / 德雷克·多雷穆斯...,6.8
category,爱情,你好，陌生人 /只爱陌生人 / 冬日恋爱,2010-08-19 / 德·辰塔维 塔纳西维 / 努娜能提妲莎彭 / 德·辰塔维 塔纳西维 / 泰国 / 班庄·比辛达拿刚 / 130分钟 / 你好，陌生人 / 喜剧 / 爱情 / Banjong Pisanthanakun / 辰塔维·塔纳西维 Chantavit Dhanasevi / 泰语,7.6
category,爱情,廊桥遗梦 /麦迪逊之桥(港/台),1995-06-02 / 克林特·伊斯特伍德 / 梅丽尔·斯特里普 / 维克多·斯勒扎克 / Jim Haynie / 美国 / 克林特·伊斯特伍德 / 135 分钟 / 廊桥遗梦 / 剧情 / 爱情 / Richard LaGravenese / Robert James Waller / 英语,8.4
category,爱情,蓝色情人节 /有人喜欢蓝(港),2010-12-27(澳大利亚) / 瑞恩·高斯林 / 米歇尔·威廉姆斯 / 费丝·瓦拉迪卡 / 约翰·道曼 / 迈克·沃格尔 / 美国 / www.bluevalentinemovie.com / 德里克·斯安弗朗斯 / 112分钟 / 蓝色情人节 / 剧情 / 爱情 / 家庭 / 德里克·斯安弗朗斯 Derek Cianfrance...,7.7
category,爱情,蓝莓之夜 /我的蓝莓之夜 / 蓝莓之夜,2007-11-28(法国) / 诺拉·琼斯 / 裘德·洛 / 娜塔丽·波曼 / 蕾切尔·薇兹 / 大卫·斯特雷泽恩 / Katya Blumenberg / Chad R. Davis / 猫女魔力 / Benjamin Kanes / 中国大陆 / 香港 / 法国 / www.wkw-myblueberrynights.com / 王家卫 / 95 分钟 / 蓝莓之夜 / 剧情 / 爱情...,7.4
category,爱情,情人节 /缘满情人节 / 情人节快乐,2010-02-12 / 朱莉娅·罗伯茨 / 安妮·海瑟薇 / 杰西卡·阿尔芭 / 杰西卡·贝尔 / 布莱德利·库珀 / 詹妮弗·加纳 / 阿什顿·库彻 / 杰米·福克斯 / 奎恩·拉提法 / 凯西·贝茨 / 帕特里克·德姆西 / 埃里克·迪恩 / 艾玛·罗伯茨 / 雪莉·麦克雷恩...,7.0
category,爱情,蓝色大门 /蓝色夏恋 / Blue Gate Crossing,2002-09-27(台湾) / 桂纶镁 / 陈柏霖 / 梁淑慧 / 明金成 / 台湾 / 法国 / 易智言 / 85分钟 / 蓝色大门 / 剧情 / 爱情 / 同性 / 易智言 Chih-yen Yee / 汉语普通话,8.3
category,爱情,幸运符 /幸运缘是你(港) / 平安符,2012-04-20(美国) / 扎克·埃夫隆 / 泰勒·席林 / 布莱思·丹纳 / Jay R. Ferguson / Adam LeFevre / 美国 / theluckyonemovie.warnerbros.com/ / 斯科特·希克斯 / 101分钟 / 幸运符 / 剧情 / 爱情 / Will Fetters / 尼古拉斯·斯帕克斯 Nicholas Sparks / 英语,6.3
category,爱情,非常完美 /非常完美：夺爱大作战 / 苏菲的复仇,2009-08-14 / 章子怡 / 范冰冰 / 何润东 / 苏志燮 / 姚晨 / 林心如 / 中国 / 韩国 / 金依萌 / 107 分钟 / 喜剧 / 爱情 / 依萌 / 普通话/国语,6.0
category,爱情,我们的存在(上) /我们的存在 前篇 / We Were Here: Part 1,2012-03-17(日本) / 生田斗真 / 吉高由里子 / 高冈苍甫 / 本仮屋唯佳 / 麻生祐未 / 小松彩夏 / 须藤理彩 / 日本 / bokura-movie.com/index.html / 三木孝浩  / 123分钟 / 我们的存在(上) / 剧情 / 爱情 / 吉田智子 Tomoko Yoshida / 小畑友纪 Yûki Obata / 日语...,7.4
category,爱情,重庆森林 /Chungking Express,1994-07-14 / 林青霞 / 金城武 / 梁朝伟 / 王菲 / 周嘉玲 / 香港 / 王家卫 / 98 分钟(香港) / 102 分钟(国际版) / 重庆森林 / 喜剧 / 剧情 / 悬疑 / 爱情 / 王家卫 Kar Wai Wong / 粤语 / 汉语普通话 / 英语 / 日语,8.6
category,爱情,爱再来一次 /如果能再爱一次 / 假如…再爱一次,2004-01-23(美国萨拉索塔电影节) / 詹妮弗·洛芙·休伊特 / 保罗·尼科尔斯 / 汤姆·威尔金森 / 美国 / 英国 / 吉尔·约格尔 / 92 分钟 / 爱再来一次 / 喜剧 / 剧情 / 奇幻 / 爱情 / Christina Welsh / 英语,7.8
category,爱情,花样年华 /In the Mood for Love,2000-09-29 / 梁朝伟 / 张曼玉 / 潘迪华 / 张耀扬 / 孙佳君 / 钱似莺 / 香港 / 法国 / www.inthemoodforlove-wkw.com/ / 王家卫 / 98 分钟 / 花样年华 / 剧情 / 爱情 / 王家卫 Kar Wai Wong / 粤语 / 上海话,8.2
category,爱情,HOLD住爱 /Holding Love,2012-08-23(中国大陆) / 杨幂 / 刘恺威 / 周秀娜 / 王景春 / 吴岱融 / 王骁 / 中国大陆 / 张琦 / 98分钟 / 喜剧 / 爱情 / 悬疑 / 张琦 Qi Zhang / 黄苇 Wei Huang / 赵犇 Ben Zhao / 汉语普通话,3.1
category,爱情,西西里的美丽传说 /玛莲娜 / 真爱伴我行,2000-10-27 / 莫妮卡·贝鲁奇 / 圭塞佩·苏尔法罗 / 意大利 / 美国 / 朱塞佩·托纳多雷 / 109 分钟 / USA: 92 分钟(heavily cut) / Turkey: 84 分钟(TV version) / 西西里的美丽传说 / 剧情 / 爱情 / 战争 / 朱塞佩·托纳多雷 Giuseppe Tornatore / 卢西亚诺·文森佐尼...,8.5
category,爱情,月升王国 /小学鸡私奔记(港) / 月亮王国,2012-05-16(戛纳电影节) / 2012-05-25(美国) / 杰瑞德·吉尔曼  / 卡拉·海沃德 / 布鲁斯·威利斯 / 爱德华·诺顿 / 弗兰西斯·麦克多蒙德 / 蒂尔达·斯文顿 / 比尔·默瑞 / 詹森·舒瓦兹曼 / 哈威·凯特尔 / 美国 / www.moonrisekingdom.com / 韦斯·安德森...,8.2
category,爱情,我愿意 /I Do,2012-02-10(中国大陆) / 李冰冰 / 孙红雷 / 段奕宏 / 薛佳凝 / 张俪 / 中国大陆 / 孙周 / 106分钟 / 喜剧 / 爱情 / 陈彤 Tong Chen / 汉语普通话,5.6
category,爱情,炮友 /好友万万睡(台) / 恋搞好朋友(港),2011-07-22(美国) / 贾斯汀·汀布莱克 / 米拉·库妮丝 / 艾玛·斯通 / 伍迪·哈里森 / 安迪·萨姆伯格 / 理查·詹金斯 / 派翠西娅·克拉克森 / 珍娜·艾夫曼 / 拉什达·琼斯 / 布赖恩·加连保格 / 大卫·瓦尔顿 / 诺兰·古德 / 美国 / www.fwb-movie.com...,6.4
category,爱情,爱情无线牵 /饭饭之交(台) / 枕边无情人(港),2011-01-21 / 娜塔丽·波曼 / 阿什顿·库彻 / 奥莉薇·瑟尔比 / 格蕾塔·葛韦格 / 凯文·克莱恩 / 奥菲利亚·拉维邦德 / 美国 / 伊万·雷特曼 / 108分钟 / 爱情无线牵 / 喜剧 / 爱情 / Elizabeth Meriwether / 英语,6.5
category,爱情,只有你 /看不见的爱 / Always,2011-10-20 / 苏志燮 / 韩孝珠 / 朴哲民 / 韩国 / 宋一坤 / 108分钟(韩国) / 只有你 / 剧情 / 爱情 / 宋一坤 Il-gon Song / 韩语,7.3
category,爱情,幸福终点站 /机场客运站(港) / 爱你无国界,2004-06-09 / 汤姆·汉克斯 / 凯瑟琳·泽塔-琼斯 / 史坦利·图齐 / 迭戈·鲁纳 / 齐·麦克布赖德 / 佐伊·索尔达娜 / 美国 / 史蒂文·斯皮尔伯格 / 128 分钟 / 幸福终点站 / 喜剧 / 剧情 / 爱情 / Sacha Gervasi / Jeff Nathanson / 安德鲁·尼科尔 Andrew Niccol...,8.4
category,爱情,天使之城 /X情人 / 天使多情,1998-04-10 / 尼古拉斯·凯奇 / 梅格·瑞恩 / 安德鲁·布劳尔 / 丹尼斯·弗兰茨 / 美国 / 德国 / 布拉德·塞伯宁 / 114 分钟 / 天使之城 / 剧情 / 爱情 / 奇幻 / Dana Stevens / 英语,7.9
category,爱情,爱情呼叫转移,2007-02-08(中国大陆) / 徐峥 / 刘仪伟 / 宁静 / 白冰 / 伊能静 / 车永莉 / 沈星 / 宋佳 / 范冰冰 / 瞿颖 / 姜鸿波 / 黄圣依 / 龚蓓苾 / 秦海璐 / 中国大陆 / 张建亚 / 120分钟 / 喜剧 / 爱情 / 刘仪伟 Yiwei Liu / 束焕 / 汉语普通话,6.2
category,爱情,如果·爱 /Perhaps Love,2005-12-01(中国大陆) / 周迅 / 金城武 / 张学友 / 池珍熙 / 曾志伟 / 吴君如 / 中国大陆 / 香港 / 马来西亚 / 陈可辛 / 108 分钟 / 剧情 / 歌舞 / 爱情 / 杜国威 / 林爱华 / 阮世生 James Yuen / 方晴 / 汉语普通话 / 粤语 / 英语,7.5
category,爱情,燃情岁月 /秋日传奇 / 真爱一世情,1994-12-16(美国) / 安东尼·霍普金斯 / 布拉德·皮特 / 朱莉娅·奥蒙德 / 艾丹·奎因 / 卡琳娜·隆巴德 / 亨利·托马斯 / 美国 / 爱德华·兹威克 / 133分钟 / 燃情岁月 / 剧情 / 爱情 / 家庭 / 战争 / 西部 / William D. Wittliff / Susan Shilliday / 英语,8.7
category,爱情,挪威的森林 /挪威森林 / Norwegian Wood,2010-12-11(日本) / 2011-09-16(中国大陆) / 松山健一 / 菊地凛子 / 水原希子 / 高良健吾 / 玉山铁二 / 雾岛丽香 / 初音映莉子 / 日本 / 陈英雄 / 133分钟(日本) / 95分钟(中国大陆) / 挪威的森林 / 剧情 / 爱情 / 陈英雄 Anh Hung Tran / 日语,5.7
category,爱情,面纱 /爱在遥远的附近(港) / 猜心(台),2006-12-29(中国大陆) / 娜奥米·沃茨 / 爱德华·诺顿 / 黄秋生 / 列维·施瑞博尔 / 托比·琼斯 / 夏雨 / 美国 / 中国大陆 / 加拿大 Canada / 约翰·卡兰 / 125 分钟 / 面纱 / 剧情 / 爱情 / Ron Nyswaner / W. Somerset Maugham / 英语 / 汉语普通话 / 法语,7.9
category,爱情,末日情缘 /末日倒数缘结时(港) / 在世界末日前找个伴,2012-06-22(美国) / 史蒂夫·卡瑞尔 / 凯拉·奈特莉 / 亚当·布罗迪 / 威廉·彼德森 / 罗伯·考德瑞 / 德瑞克·卢克 / 托德·约瑟夫·米勒 / 康妮·布里登 / 帕顿·奥斯瓦尔特 / 梅林达·狄龙 / 美国 / 劳伦·斯卡法莉娅 / 101分钟 / 末日情缘 / 喜剧...,6.2
category,爱情,分手信 /分手的情书(港) / 亲爱的约翰,2010-02-05 / 阿曼达·塞弗里德 / 查宁·塔图姆 / 理查·詹金斯 / 斯科特·波特 / 美国 / 莱塞·霍尔斯道姆 / 108 分钟 / 分手信 / 剧情 / 爱情 / 战争 / Jamie Linden / 英语,6.9
category,爱情,独自等待 /Waiting Alone,2005-09-08(中国大陆) / 夏雨 / 李冰冰 / 龚蓓苾 / 高旗 / 吴超 / 中国大陆 / 伍仕贤 / 107 分钟 / 喜剧 / 爱情 / 剧情 / 伍仕贤 Dayyan Eng / 汉语普通话,7.9
category,爱情,全球热恋 /Love In Space,2011-09-08(中国大陆) / 刘若英 / 郭富城 / 陈奕迅 / 桂纶镁 / 杨颖 / 井柏然 / 徐帆 / 刘金山 / 杜海涛 / 中国大陆 / 香港 / 陈国辉 / 夏永康 / 104分钟 / 全球热恋 / 喜剧 / 爱情 / 陈国辉 Tony Chan / 何敏文 Lucretia Ho / 汉语普通话 / 粤语,5.4
category,爱情,天生爱情狂 /Natural Born Lovers / Natural Lovers,2012-10-25(香港) / 2012-11-09(中国大陆) / 张智霖 / 刘心悠 / 廖羽翘 / 黄智雯 / 梁烈唯 / 叶熙祺 / 陈柏宇 / 苟芸慧 / 香港 / 叶念琛 / 106分钟 / 104分钟(中国大陆) / 天生爱情狂 / 喜剧 / 爱情 / 叶念琛 Patrick Kong / 粤语,6.1
